route_link,route_name,start_location,end_location,bus_name,bus_type,standardized_ac_type,standardized_seat_type,departure_time,duration,reaching_time,bus_rating,price,seat_availability
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,TSRTC - 7864,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,19:45,06:30,02:15,2.8,459.0,27
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,TSRTC - 6002,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,21:00,05:25,02:25,4.3,459.0,29
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,TSRTC - 7462,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,21:55,04:55,02:50,3.0,439.0,29
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,JOSH BUS,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),22:45,07:15,06:00,4.6,560.0,6
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),Non A/C,Seater,23:05,06:25,05:30,4.3,600.0,13
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,Kaveri Travels,A/C Sleeper (2+1),A/C,Sleeper,22:55,06:05,05:00,3.8,1000.0,16
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,Kamakshi Tours And Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),22:25,07:55,06:20,4.0,650.0,13
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,JOSH BUS,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:15,06:45,06:00,4.5,560.0,8
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,Raja Buses,NON AC Seater / Sleeper 2+1,Non A/C,Seater/Sleeper(2+1),23:10,06:20,05:30,4.1,600.0,11
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,Anish Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),21:00,05:30,02:30,3.6,500.0,32
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,MVN Tours and Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),21:15,05:15,02:30,3.9,2850.0,46
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,SLVR Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),20:50,07:35,04:25,3.8,890.0,28
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,V Kaveri Travels,A/C Sleeper (2+1),A/C,Sleeper,22:30,06:45,05:15,4.6,1090.0,15
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),22:45,06:45,05:30,3.9,550.0,17
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:15,06:45,06:00,3.2,770.0,27
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,Raja Buses,NON AC Seater / Sleeper 2+1,Non A/C,Seater/Sleeper(2+1),23:00,07:50,06:50,3.5,560.0,12
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,SMKAT Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),A/C,Sleeper,23:30,06:15,05:45,3.9,940.0,18
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:30,06:30,06:00,3.4,544.0,27
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,Kamakshi Tours And Travels,NON A/C Sleeper (2+1),Non A/C,Sleeper,23:15,07:45,07:00,3.0,900.0,16
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),22:25,07:55,06:20,3.0,2000.0,21
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:30,06:00,05:30,3.3,600.0,24
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),22:00,07:00,05:00,3.0,700.0,36
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),21:20,05:40,03:00,0.0,950.0,36
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,MVN Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),21:10,05:35,02:45,0.0,3000.0,4
https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Vinukonda,Hyderabad,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),21:15,06:15,03:30,0.0,950.0,27
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 52224,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,14:00,05:00,19:00,4.4,340.0,29
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 52225,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,14:30,05:00,19:30,4.6,340.0,37
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 52854,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",Non A/C,Seater,15:00,05:10,20:10,2.9,307.0,33
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6677,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,15:30,05:00,20:30,4.4,340.0,38
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 52858,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",Non A/C,Seater,16:00,05:10,21:10,3.3,307.0,36
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 52229,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,16:30,05:00,21:30,3.7,340.0,37
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 52219,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",Non A/C,Seater,17:00,05:00,22:00,3.9,307.0,35
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 52846,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",Non A/C,Seater,17:30,05:00,22:30,3.6,307.0,36
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 52227,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,17:45,05:00,22:45,3.3,340.0,32
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 52220,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",Non A/C,Seater,19:00,04:59,23:59,2.9,307.0,35
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6598,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,19:30,04:25,23:55,1.8,340.0,25
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6329,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,19:45,05:30,01:15,3.6,340.0,30
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6586,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,20:00,04:35,00:35,2.6,340.0,20
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6609,STAR LINER(NON-AC SLEEPER 2+1),Non A/C,Sleeper,20:30,04:30,01:00,3.7,464.0,22
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6319,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,21:00,04:45,01:45,3.4,340.0,33
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6542,STAR LINER(NON-AC SLEEPER 2+1),Non A/C,Sleeper,21:00,04:30,01:30,4.7,412.0,27
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6345,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,21:15,04:45,02:00,3.9,340.0,14
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 51501,INDRA(A.C. Seater),A/C,Seater,21:15,04:45,02:00,4.4,433.0,35
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 52266,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",Non A/C,Seater,21:30,05:10,02:40,4.1,307.0,32
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6533,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,21:30,05:15,02:45,3.9,345.0,31
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6333,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,21:30,04:45,02:15,3.8,340.0,33
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6458,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,21:45,04:45,02:30,5.0,340.0,31
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6341,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,21:45,04:45,02:30,3.9,340.0,31
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6275,STAR LINER(NON-AC SLEEPER 2+1),Non A/C,Sleeper,22:00,04:45,02:45,3.9,464.0,27
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 52848,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,22:00,05:00,03:00,2.8,340.0,4
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6626,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,22:15,04:25,02:40,2.4,346.0,33
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6355,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,22:30,04:45,03:15,4.5,340.0,32
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 52850,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,22:30,05:00,03:30,4.1,340.0,34
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6313,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,22:45,05:00,03:45,3.7,340.0,32
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 52968,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",Non A/C,Seater,22:45,05:15,04:00,3.8,307.0,35
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6343,INDRA(A.C. Seater),A/C,Seater,23:00,04:15,03:15,3.3,433.0,26
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6746,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,23:15,05:00,04:15,3.7,340.0,31
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 6970,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,23:30,05:00,04:30,3.9,340.0,29
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 93115,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",Non A/C,Seater,23:35,05:25,05:00,2.6,307.0,33
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 52268,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",Non A/C,Seater,23:45,05:15,05:00,4.3,307.0,30
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 53101,Express(Non AC Seater),Non A/C,Seater,23:47,05:28,05:15,3.9,254.0,45
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),APSRTC - 52976,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Non A/C,Seater,23:59,05:01,05:00,4.0,340.0,34
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),IntrCity SmartBus,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),17:35,06:00,23:35,4.7,399.0,12
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),IntrCity SmartBus,A/C Sleeper (2+1),A/C,Sleeper,18:00,06:05,00:05,4.5,1063.0,9
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),IntrCity SmartBus,AC Sleeper (2+1),A/C,Sleeper,18:20,06:00,00:20,4.4,1249.0,6
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),IntrCity SmartBus,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),20:20,05:40,02:00,5.0,760.0,20
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Sugama Tourist,NON A/C Sleeper (2+1),Non A/C,Sleeper,22:45,04:15,03:00,4.6,750.0,15
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),IntrCity SmartBus,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),20:15,04:30,00:45,4.6,701.0,13
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),A/C,Seater,23:59,03:31,03:30,3.3,800.0,26
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),BRS Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),21:00,05:00,02:00,3.4,700.0,33
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Go Tour Travels and Holidays,A/C Sleeper (2+1),A/C,Sleeper,20:55,05:20,02:15,4.8,940.0,18
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),IntrCity SmartBus,AC Sleeper (2+1),A/C,Sleeper,18:45,05:25,00:10,5.0,1075.0,7
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),DHANUNJAYA TRAVELS,A/C Semi Sleeper / Sleeper (2+1),A/C,Seater,20:30,04:20,00:50,4.1,549.0,26
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Sri Durgamba Travels - R No 15,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),22:30,04:30,03:00,3.9,650.0,28
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),IntrCity SmartBus,AC Sleeper (2+1),A/C,Sleeper,19:00,06:40,01:40,4.3,880.0,13
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Zingbus Plus,A/C Sleeper (2+1),A/C,Sleeper,20:05,03:30,23:35,3.6,513.0,28
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Sugama Tourist,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),22:30,04:00,02:30,4.2,600.0,16
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),November Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),19:00,05:55,00:55,4.1,740.0,15
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Highline Transports,VE A/C Sleeper (2+1),A/C,Sleeper,19:10,05:40,00:50,4.2,810.0,12
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),SRS Travels,Scania Multi-Axle AC Semi Sleeper (2+2),A/C,Seater,13:00,03:30,16:30,3.1,800.0,30
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),IntrCity SmartBus,AC Sleeper (2+1),A/C,Sleeper,21:20,05:45,03:05,3.0,399.0,16
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Kallada Travels (Suresh Kallada),Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),A/C,Seater,23:59,03:01,03:00,2.6,600.0,39
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Yolo Bus,Bharat Benz A/C Sleeper (2+1),A/C,Sleeper,18:00,05:18,23:18,3.0,1080.0,17
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Nagashree Travels,NON A/C Sleeper (2+1),Non A/C,Sleeper,23:00,04:45,03:45,2.8,800.0,15
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),20:00,04:45,00:45,2.6,560.0,16
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),DHANUNJAYA TRAVELS,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),23:59,03:31,03:30,1.5,549.0,28
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),AVM Tours And Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),20:00,05:35,01:35,1.9,580.0,26
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Go Tour Travels and Holidays,A/C Sleeper (2+1),A/C,Sleeper,20:55,05:20,02:15,4.8,2849.0,32
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Morning Star Travels,A/C Sleeper (2+1),A/C,Sleeper,13:00,04:00,17:00,1.7,990.0,7
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Go Tour Travels and Holidays,Scania AC Multi Axle Sleeper (2+1),A/C,Sleeper,20:30,05:30,02:00,4.8,1139.0,17
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Go Tour Travels and Holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),A/C,Sleeper,19:55,05:35,01:30,4.8,1139.0,24
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Go Tour Travels and Holidays,A/C Sleeper (2+1),A/C,Sleeper,19:30,05:45,01:15,4.8,959.0,20
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Intercity travels,A/C Sleeper (2+1),A/C,Sleeper,19:30,04:29,23:59,4.5,999.0,23
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Intercity travels,Bharat Benz A/C Sleeper (2+1),A/C,Sleeper,20:30,04:20,00:50,4.5,1099.0,19
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Intercity travels,Bharat Benz A/C Sleeper (2+1),A/C,Sleeper,21:00,04:30,01:30,4.5,1099.0,19
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),PRAMUKH TRAVELS,Volvo 9600 Multi-Axle A/C Sleeper (2+1),A/C,Sleeper,23:15,02:45,02:00,4.6,1329.0,20
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),IntrCity SmartBus,AC Sleeper (2+1),A/C,Sleeper,21:55,04:45,02:40,4.6,858.0,13
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),BSR Tours And Travels,A/C Sleeper (2+1),A/C,Sleeper,19:20,06:40,02:00,4.5,980.0,6
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),IntrCity SmartBus,AC Sleeper (2+1),A/C,Sleeper,21:55,04:30,02:25,4.6,893.0,13
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),VSR Tours and Travels,A/C Sleeper (2+1),A/C,Sleeper,18:40,06:20,01:00,4.5,819.0,20
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),KSM Roadways,Bharat Benz A/C Sleeper (2+1),A/C,Sleeper,22:45,03:15,02:00,4.7,1299.0,20
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),BSR Tours And Travels,Scania AC Multi Axle Sleeper (2+1),A/C,Sleeper,18:30,05:50,00:20,4.5,1080.0,35
https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Bangalore,Anantapur (andhra pradesh),Mythri Tours And Travels,A/C Sleeper (2+1),A/C,Sleeper,21:55,04:35,02:30,4.5,999.0,14
